DapipId,AgencyId,AgencyName,ProgramId,ProgramName,SequentialId,InitialDateFlag,AccreditationDate,AccreditationStatus,ReviewDate,DepartmentDescription,AccreditationEndDate,EndingActionId
145080033,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,2/12/2004 12:00:00 AM,Accredited,12/01/2027,,,
145080035,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,12/6/2002 12:00:00 AM,Accredited,12/01/2027,,,
145080040,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,12/6/2002 12:00:00 AM,Accredited,12/01/2027,,,
145080042,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,12/6/2002 12:00:00 AM,Accredited,12/01/2027,,,
145080049,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1977 12:00:00 AM,Accredited,12/01/2027,,,
145080051,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1977 12:00:00 AM,Accredited,12/01/2027,,,
145080058,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1977 12:00:00 AM,Accredited,12/01/2027,,,
145080060,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1977 12:00:00 AM,Accredited,12/01/2027,,,
145080074,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1977 12:00:00 AM,Accredited,12/01/2027,,,
145080076,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1977 12:00:00 AM,Accredited,12/01/2027,,,
145080083,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1977 12:00:00 AM,Accredited,12/01/2027,,,
145080085,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1977 12:00:00 AM,Accredited,12/01/2027,,,
145080092,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1977 12:00:00 AM,Accredited,12/01/2027,,,
145080101,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1977 12:00:00 AM,Accredited,12/01/2027,,,
145080110,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1977 12:00:00 AM,Accredited,12/01/2027,,,
145080117,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1977 12:00:00 AM,Accredited,12/01/2027,,,
145080126,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1977 12:00:00 AM,Accredited,12/01/2027,,6/7/2019 12:00:00 AM,1
145080133,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1977 12:00:00 AM,Accredited,12/01/2027,,12/31/2006 12:00:00 AM,1
145080135,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1977 12:00:00 AM,Accredited,12/01/2027,,4/1/2006 12:00:00 AM,1
145099001,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1976 12:00:00 AM,Accredited,12/01/2026,,,
145099003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1976 12:00:00 AM,Accredited,12/01/2026,,,
145318001,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1989 12:00:00 AM,Accredited,12/01/2030,,,
145318003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1989 12:00:00 AM,Accredited,12/01/2030,,,
145318010,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1989 12:00:00 AM,Accredited,12/01/2030,,,
145318012,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1989 12:00:00 AM,Accredited,12/01/2030,,,
145318017,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1989 12:00:00 AM,Accredited,12/01/2030,,,
145318019,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1989 12:00:00 AM,Accredited,12/01/2030,,,
145318026,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1989 12:00:00 AM,Accredited,12/01/2030,,,
145318028,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1989 12:00:00 AM,Accredited,12/01/2030,,,
145327002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,7/11/2012 12:00:00 AM,Accredited,12/01/2028,,,
145345002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/2004 12:00:00 AM,Accredited,06/01/2029,,,
145345009,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1957 12:00:00 AM,Accredited,06/01/2029,,,
145345011,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1957 12:00:00 AM,Accredited,06/01/2029,,,
146074008,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
146074015,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
146074017,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
146074022,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
146074024,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
163295017,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/2016 12:00:00 AM,Accredited,12/01/2026,,10/8/2021 12:00:00 AM,1
163277003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1995 12:00:00 AM,Accredited,,,,
163277008,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/2001 12:00:00 AM,Accredited,12/01/2025,,,
163277010,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/2001 12:00:00 AM,Accredited,12/01/2025,,,
163277017,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/2001 12:00:00 AM,Accredited,12/01/2025,,,
163277019,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/2001 12:00:00 AM,Accredited,12/01/2025,,,
163277026,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/2001 12:00:00 AM,Accredited,12/01/2031,,7/21/2023 12:00:00 AM,1
163277028,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/2001 12:00:00 AM,Accredited,12/01/2031,,5/1/2013 12:00:00 AM,1
146278004,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1924 12:00:00 AM,Accredited,12/01/2032,,,
146278005,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1924 12:00:00 AM,Accredited,12/01/2032,,,
146296002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1999 12:00:00 AM,Accredited,12/01/2027,,,
146296003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1939 12:00:00 AM,Accredited,12/01/2027,,,
146320001,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1936 12:00:00 AM,Accredited,12/01/2026,,,
146320002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1936 12:00:00 AM,Accredited,12/01/2026,,,
146339004,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/2000 12:00:00 AM,Accredited,,,,
146339005,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1995 12:00:00 AM,Accredited,,,,
146339006,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1974 12:00:00 AM,Accredited,06/01/2027,,,
146427010,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1974 12:00:00 AM,Accredited,12/01/2030,,,
146427011,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1974 12:00:00 AM,Accredited,12/01/2030,,,
146427012,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1974 12:00:00 AM,Accredited,12/01/2030,,,
146427013,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1974 12:00:00 AM,Accredited,12/01/2030,,,
146427014,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1974 12:00:00 AM,Accredited,12/01/2030,,,
146454001,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1930 12:00:00 AM,Accredited,06/03/2030,,,
146454002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1930 12:00:00 AM,Accredited,06/03/2030,,,
146454003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1930 12:00:00 AM,Accredited,06/03/2030,,,
146454004,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1930 12:00:00 AM,Accredited,06/03/2030,,,
183099,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/2022 12:00:00 AM,Accredited,12/01/2027,,,
145752002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1956 12:00:00 AM,Accredited,12/06/2027,,,
145752003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1956 12:00:00 AM,Accredited,12/06/2027,,,
145752005,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1956 12:00:00 AM,Accredited,12/06/2027,,,
145770002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1974 12:00:00 AM,Accredited,12/01/2026,,,
145770003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1984 12:00:00 AM,Accredited,12/01/2026,,,
145770004,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/2002 12:00:00 AM,Accredited,12/01/2026,,,
146135008,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1976 12:00:00 AM,Accredited,,,,
146162005,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1926 12:00:00 AM,Accredited,06/01/2027,,,
146162007,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1926 12:00:00 AM,Accredited,06/01/2027,,,
146171006,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1996 12:00:00 AM,Accredited,,,,
146171008,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171013,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171015,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171022,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171024,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171031,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171033,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171038,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171040,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171047,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171049,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171056,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171058,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146171063,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
146180005,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1959 12:00:00 AM,Accredited,06/02/2031,,,
146180007,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1959 12:00:00 AM,Accredited,06/02/2031,,,
146180014,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1959 12:00:00 AM,Accredited,06/02/2031,,,
146180016,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1959 12:00:00 AM,Accredited,06/02/2031,,,
146180021,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1959 12:00:00 AM,Accredited,12/01/2026,,8/13/2018 12:00:00 AM,1
146232006,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1968 12:00:00 AM,Accredited,06/03/2030,,,
146232008,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1968 12:00:00 AM,Accredited,06/03/2030,,,
146232013,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1968 12:00:00 AM,Accredited,06/03/2030,,,
145646064,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646065,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646079,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646080,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646081,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646082,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646095,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646096,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646097,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646098,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646112,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646113,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145673002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,2/16/2011 12:00:00 AM,Accredited,,,,
145673003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1987 12:00:00 AM,Accredited,12/01/2028,,,
145673004,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1987 12:00:00 AM,Accredited,12/01/2028,,,
145673005,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1987 12:00:00 AM,Accredited,12/01/2028,,,
145673006,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1987 12:00:00 AM,Accredited,12/01/2028,,,
145716004,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1952 12:00:00 AM,Accredited,12/01/2027,,,
145716005,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1952 12:00:00 AM,Accredited,12/01/2027,,,
145716006,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1952 12:00:00 AM,Accredited,12/01/2027,,,
145716007,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1952 12:00:00 AM,Accredited,12/01/2027,,,
145354001,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1970 12:00:00 AM,Accredited,12/01/2025,,,
145363002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1948 12:00:00 AM,Accredited,12/01/2031,,,
145363007,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1948 12:00:00 AM,Accredited,12/01/2031,,,
145363009,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1948 12:00:00 AM,Accredited,12/01/2031,,,
145363016,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1948 12:00:00 AM,Accredited,12/01/2031,,,
145363018,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1948 12:00:00 AM,Accredited,12/01/2031,,,
145363025,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1948 12:00:00 AM,Accredited,12/01/2031,,12/18/2009 12:00:00 AM,1
145363027,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1948 12:00:00 AM,Accredited,12/01/2031,,4/15/2022 12:00:00 AM,1
145372008,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1998 12:00:00 AM,Accredited,12/01/2026,,7/1/2011 12:00:00 AM,3
145372010,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1970 12:00:00 AM,Accredited,12/01/2026,,,
145415001,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1963 12:00:00 AM,Accredited,12/01/2028,,,
145415003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1963 12:00:00 AM,Accredited,12/01/2028,,,
145424002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
145424007,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1969 12:00:00 AM,Accredited,06/01/2034,,,
145451001,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,12/01/2027,,,
145451006,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,12/01/2027,,,
145451008,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,12/01/2027,,,
145451010,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,12/01/2027,,,
145451015,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1968 12:00:00 AM,Accredited,12/01/2027,,,
145521007,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/2002 12:00:00 AM,Accredited,12/01/2026,,,
145521009,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1992 12:00:00 AM,Accredited,12/01/2026,,,
145521016,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1975 12:00:00 AM,Accredited,12/01/2026,,,
145521018,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1975 12:00:00 AM,Accredited,12/01/2026,,,
146074031,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
146074033,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1964 12:00:00 AM,Accredited,06/09/2026,,,
146108002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,1/1/1927 12:00:00 AM,Accredited,06/01/2027,,,
146135006,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1977 12:00:00 AM,Accredited,,,,
145646010,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,12/5/1997 12:00:00 AM,Accredited,12/01/2027,,,
145646017,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646019,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646024,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646026,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646033,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646035,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145646042,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1976 12:00:00 AM,Accredited,12/01/2027,,,
145628008,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1954 12:00:00 AM,Accredited,06/09/2026,,,
145628010,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1954 12:00:00 AM,Accredited,06/09/2026,,,
145628017,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1954 12:00:00 AM,Accredited,06/09/2026,,,
145628019,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1954 12:00:00 AM,Accredited,06/09/2026,,,
145628026,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1954 12:00:00 AM,Accredited,06/09/2026,,,
145628028,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1954 12:00:00 AM,Accredited,06/09/2026,,,
145628033,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1954 12:00:00 AM,Accredited,06/09/2026,,,
145628035,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1954 12:00:00 AM,Accredited,06/09/2026,,,
145646008,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,6/18/1992 12:00:00 AM,Accredited,12/01/2027,,,
146135003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/2003 12:00:00 AM,Accredited,,,,
146135004,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/2003 12:00:00 AM,Accredited,,,,
146135005,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1999 12:00:00 AM,Accredited,,,,
146153001,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1929 12:00:00 AM,Accredited,12/12/2028,,,
146153002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1929 12:00:00 AM,Accredited,12/12/2028,,,
146153003,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1929 12:00:00 AM,Accredited,12/12/2028,,,
146153004,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1929 12:00:00 AM,Accredited,12/12/2028,,,
146162009,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1926 12:00:00 AM,Accredited,06/01/2027,,,
146162010,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Actual,1/1/1926 12:00:00 AM,Accredited,06/01/2027,,,
146171002,7,"Southern Association of Colleges and Schools, Commission on Colleges",1,Institutional Accreditation,1,Estimated,7/1/1968 12:00:00 AM,Accredited,,,,
